,contrato_id,quantidade_campanhas_total,engajamento
10522,b5c203ab2feb4b7a96f993c7e1ec0df0,,0
10523,b5c2adfc74002da5b14da411653e146d,1.0,0
10524,b5c31ade6802268103cf283172aa31e9,13.0,0
10525,b5d4b0b77dfe813044a5c22923671cdd,1.0,0
10526,b5d9a1f1b06be3f7185af28a6294d9ed,3.0,0
10527,b5da1582230cedb276cc719987aa15b8,3.0,0
10528,b5db8c718c143919bdcf9bfc2d514708,28.0,140
10529,b5df450c9b1a252d76c210bd103faa2a,31.0,231
10530,b5e0660ef0226668d0a4bbd50627388f,33.0,77
10531,b5f10539befc7e5ef60a23ec907d4e0c,14.0,0
10532,b5f57c36f888d68cb0a5a79caa6e57df,,0
10533,b5f844cdf9eceb8dbb5cb169f1e70b27,,0
10534,b5fa94103432a979d59a63087c905864,2.0,0
10535,b606bbdce86db6298c415c4d76b2067d,9.0,75
10536,b60883e959ec0c456b9b5712091be27a,31.0,180
10537,b60c6723ad05a4f59df63af39244d993,1.0,0
10538,b60f5fdda7903c408354f098f6e561ec,9.0,0
10539,b6174aeb426e868820b193e577cfcd4e,,0
10540,b61b7ef1807badf0a01c10b93ff742d0,6.0,0
10541,b61c7a6cb15012f8fccda7f651ca1660,3.0,0
10542,b61e380cf86dd632ae3865417f5d07fe,36.0,266
10543,b61e7be3129ac10dd704cea725d36204,2.0,0
10544,b620d1f8a8e5122faa925a70109bcd68,31.0,220
10545,b62a3cd72ab770dc67ee29021a164fd8,18.0,245
10546,b62a601429cebd44daca81bf9388bcea,2.0,0
10547,b633318d09259221ad0ba819482ea0a1,2.0,0
10548,b6356c0d5381616340c662a061f055a3,5.0,0
10549,b635d9cf9f6bc5d4b6210835a8d959f4,,0
10550,b638b5f609f8b048801d2afdf8efa2b5,30.0,0
10551,b641d059d51d00d8387ed10638692850,10.0,56
10552,b64a96222247e7b7349a5816a96027de,35.0,0
10553,b6531ac8786a7a18e34883d55b4a6d0f,31.0,0
10554,b65d478d21e7b77a0ffc36975e0da5d5,10.0,0
10555,b66a352584baba5fa9e7b847c2db7626,9.0,261
10556,b66cd917c18b5a02f8d4c38f31b89052,4.0,0
10557,b66deeb668f822913dcc3ea6b79b2abe,15.0,143
10558,b66fcd2311b117f339b688d52c9b17c7,6.0,0
10559,b676521a24a3f4a398792f48be185b3c,,0
10560,b6806ebe35f1e092ffad5c30024dd33d,,0
10561,b682ee7c7bafbfe88483a46414e7be64,43.0,19
10562,b6869920690e2fe59f362bea5b56e20d,10.0,52
10563,b68986987755963015d178bb5a535ed0,2.0,0
10564,b6898fd4966d95e27d9ea3122a36054a,9.0,0
10565,b695ad0297497b2a6d353d6775acfe65,35.0,0
10566,b6965de195bede447262c0f7703a99b7,3.0,0
10567,b699dea71744828ccf7c8a8a88461b8c,,0
10568,b6a049e7abe2d3eb72f5ee6e27936621,37.0,26
10569,b6a0bd283775a6694b2882b77c93b4a1,4.0,5
10570,b6a6923a7230c9c4311c36b238785569,,0
10571,b6abcdf24d95eae518ea813597065b63,42.0,126
10572,b6b97e0ff689511ebefc2f10cce6793b,9.0,0
10573,b6c8b62d9e39753a20221970589f63aa,3.0,0
10574,b6cc0b4fbd7d85c3625205d8260b02ce,10.0,0
10575,b6cf5744042d2c8915dd1450bf3932c2,25.0,0
10576,b6cfed737d6a070a8ff28ad1084b6911,13.0,0
10577,b6d003f25c1f1b9b10bc5de1258c041b,3.0,0
10578,b6d5edd0b6441f21bdbf23dbd817728f,21.0,63
10579,b6d8b16aba16ddb71b760610fdbe359a,23.0,0
10580,b6dacdc1f8a16356984608d129684bc7,9.0,280
10581,b6de80916167b28d87146f51e8479800,11.0,0
10582,b6e1b8ab318a715fd3635b6cc9ee1803,3.0,0
10583,b6e5a6ff13df45e80662f79890d8e129,8.0,0
10584,b6ecd51bc9097a40a894bd1b303fbc78,1.0,0
10585,b6f0919ce2384c81040657bc16581724,2.0,0
10586,b6f270813f888aa785225973dbc7eb4e,37.0,11
10587,b6fa8b3b64db11eca7932d5a02e85730,6.0,0
10588,b7061ef3e335f24cb712d33bbe2914c3,15.0,42
10589,b711a8ea1df07b4ba24ce864c6593df2,,0
10590,b7176d87ccb13d173dfa2dfb24e4c064,,0
10591,b726fa20e5c850602c2983569d5dd991,,0
10592,b72c0fad8153f536533107688a9def6e,7.0,0
10593,b72ee03ad211b739878d908c93e9a9d7,6.0,0
10594,b730da64603af0aa3c41a05f1bb23d5c,,0
10595,b73245afc6998a13b9466b88ee734ced,3.0,0
10596,b7391484a96089de91e4aaf26de1b3c8,13.0,0
10597,b746e16f5f0de6bd231d071db86614f9,27.0,348
10598,b748188b7c1eff992e31357733a47faa,34.0,0
10599,b751669db5784a9fdfb8b0589bff2507,17.0,168
10600,b767973830b84198a8ce755af26ed715,34.0,0
10601,b76aeb53b573f45fd7d1701d14f0c058,44.0,7
10602,b7748ba4ce1ede1ecb5ed91cd0fbc2a5,8.0,0
10603,b775c698d2be68a1522c51c7acea0898,29.0,0
10604,b77985354ac92591dfc977b60b40ddf0,3.0,0
10605,b77c753cdc01fbbef750c340d3aee0e9,30.0,68
10606,b77cc860b9bc56855cd757b48c93806c,,0
10607,b77f92e27920dea1336f79a7a2efddda,7.0,0
10608,b78904d874952337f006be3d6393329d,1.0,0
10609,b78c8c6a74c66045b80697db6c955a08,,0
10610,b78f03056a944f3405ad6fd8f3b8d11c,21.0,0
10611,b78f6f000a3df12c72103e75ee3cd9d7,24.0,18
10612,b791aba7ead6ea87ace13d3fbaff3cc2,31.0,287
10613,b799dc28659969980a3544ec9b911dd0,1.0,0
10614,b7a09f155e248b69ad5f8a2c495aa05d,,0
10615,b7a1db791e3b1775c926dbfcff2ecfc6,24.0,208
10616,b7ab555c2cd99085d8bacdcef3b44d43,,0
10617,b7b0e7cf3a4d57f0b12cc1d398936013,,0
10618,b7b2142cce56da50bb9baddccab1528b,5.0,0
10619,b7b8320adf82bb42c75b2d8b3df141a5,1.0,0
10620,b7b8a7177fe58316f670c30333db44e6,2.0,0
10621,b7b99b3c38f21df34b4d5bab58792565,1.0,0
10622,b7bfeebfb3291bf0d544629bb356798f,,0
10623,b7c075ee15ef85bfad9c8edcd433007f,,0
10624,b7c3ef5cb3afc7b9d93744fd927315e4,48.0,307
10625,b7c882eb156f116a5dfa4701ebeaa1cb,,0
10626,b7d14fbc026329941128e2ed92b82618,9.0,1
10627,b7d58e970e150624f16d064b66df36bf,37.0,140
10628,b7d6955b0f6d5c792057d48a44cc1fba,6.0,0
10629,b7d6b012eaa6e0bf155a12d74f14ff5a,,0
10630,b7e6e1dc5ab4059c005e37b4f9631e2f,7.0,0
10631,b7f62a299413cf2601b2092cd8005ccb,20.0,0
10632,b7f81ed0c3d3c28fa171c37f06a2d0bc,40.0,0
10633,b7fa47de0ecd206c08974d04b56c928b,42.0,0
10634,b800c2715ca80242bf981c799a47ea7c,33.0,18
10635,b80167773f241f9f9d46c1d954217441,,0
10636,b802ddee2ab02a9ae025f03c40ec7050,30.0,0
10637,b803d12852c372f161bd2f399fdb5c01,36.0,0
10638,b805b0465669f57b9de41b10fb70c718,3.0,0
10639,b8080c2b2e87bb2a1a24f604a081681e,21.0,0
10640,b80cdfd05973328d4a5ace17b0e5ab6e,10.0,0
10641,b8121939363d4a31b53213906816dd38,11.0,0
10642,b816909123edfae19e7c6b6a2f963c97,26.0,293
10643,b816e9d5222c9ec76d1d955377844b07,5.0,0
10644,b81762ea363b45a8925b62b0545c8909,13.0,259
10645,b82422f0cf4e0198ad7acb05645669e2,19.0,0
10646,b82ac8d6d4d16b8aecce29de9e273d07,6.0,0
10647,b83284c81c9ffa9298c46301bfe95def,4.0,0
10648,b83386d02d0402af167629aca238bf21,18.0,0
10649,b8357682d28dc9bc6503a15a1c39af31,17.0,0
10650,b837e699d582f387b36fe80907206278,24.0,0
10651,b83a1fe727747aeb3527a2c64fd05aa9,10.0,0
10652,b83aa1b2839ad6c0c586fc17e615d48d,10.0,0
10653,b84dee92a94a5888948ba28d4d8f7362,16.0,0
10654,b854b2ca22100358df339a6bc986bc13,11.0,0
10655,b85f6bd5d1a3c168e504554f6a3a25af,1.0,0
10656,b861ca4de64609704ab7c01288980681,26.0,0
10657,b866ef82ccec9492470e973cae7d2385,50.0,0
10658,b867b9aebc81de1829018ea2b0687134,30.0,0
10659,b86ca93bd0dd6e0c5673fcb5f7c66a3a,24.0,53
10660,b87091b2a21e2673a22cc1cefebf6d1a,,0
10661,b87473fd5ec105eee3a5e755eda62d11,1.0,0
10662,b8799aa32e0b1a488e3c25b83f8b6467,6.0,0
10663,b87aaddd7ee2f9149c65b2c53768fb13,17.0,46
10664,b882fc774bdc18e6f37336911c7619bc,1.0,0
10665,b88ac46ddf4443e2de417c1cffef4d85,,0
10666,b88f96de55a8e949e279ee067b5be8bd,33.0,47
10667,b89df49bd616bfa84c27c4002d9d3171,,0
10668,b8a5a318af697ddf9fdedf2fa93d2681,26.0,152
10669,b8a5dbf477aecbba49f7dcfde177314e,12.0,0
10670,b8aada66ef902efb7a5fc7e140665cbb,2.0,13
10671,b8ac472b3f6bd092a90075b04560ddc7,15.0,53
10672,b8b4b9ffe5c96cc856bec2233c7c4ddf,55.0,196
10673,b8b5be76f7e21e15e816bfd142ded8f3,4.0,0
10674,b8b6af11b6cd2c6aa447311c28a1c374,44.0,0
10675,b8bfd91686dd742578cd804c30070d04,2.0,7
10676,b8c02be1f532aa93f732a4e0f9caee45,1.0,0
10677,b8c9232b56ed358410d1c70924a28d77,8.0,0
10678,b8ca014c079b7042989d4174babdbc28,18.0,21
10679,b8ca44ea0f9ed792a851b6b67e8659c8,9.0,578
10680,b8cfb03e9a9984e2021b153d976cd642,4.0,0
10681,b8d37a2d0ef3a6cdc5a96dc7e75af6d9,26.0,0
10682,b8d4fa50ca8cb9c3ee43fe7574f3b016,14.0,0
10683,b8d6973b01a866585ce8418dbb9d0e1e,,0
10684,b8d6bb55e0ea89f129dbab2007cc7188,2.0,0
10685,b8d8eb34a7d39cbfba69b2f04d5f9ae4,21.0,70
10686,b8df2e89c7edd3288edd90332fbf25e3,21.0,97
10687,b8e6d076f2765ed8908e1225af8a2ceb,9.0,329
10688,b8e7927ebd7d289c701e0186b6e1b12b,12.0,66
10689,b8ed0000831f12cc6112972065971e49,,0
10690,b8f0c3d83805411999ea252bcaf6cb86,4.0,0
10691,b8f3213f638845a573b935ab56b367ae,4.0,0
10692,b8f34cbcca73392ee4d11ad2812720d7,28.0,75
10693,b8f94b73bbf5352ba7a8e10834cdfacd,4.0,0
10694,b8fc593836a1618314eda7c8c7ae58a2,,0
10695,b8fcf2eb2821738e336bf9609b7a937a,1.0,0
10696,b9012cd41a0cc329096bc6d208200990,,0
10697,b901b1b9b272cace811f4e7cf8cecf83,1.0,0
10698,b90305644956d7c9b6875acd935acaa7,,0
10699,b90e810a802f10076a8493f5156ecd46,42.0,157
10700,b90ff1a84640221e2a816d7cc88a7232,13.0,349
10701,b91782964a452ad4bd3c3ce1c7e10d72,15.0,238
10702,b918d50feefd13640949ebdddaa76e8e,45.0,4
10703,b91a4cd669cabe4f636f7a6195ba2af9,5.0,0
10704,b9203048a6d8bf5681cc75594ab9beab,,0
10705,b922903e3cb56a5a4ecee7464d8f7a9c,,0
10706,b92660bd1e15ae460b9bb639275bc878,1.0,0
10707,b928727633068d8b12dc2b868ae0079e,9.0,0
10708,b92a54f46fa5676e89655a5030678dc8,12.0,286
10709,b92bf89ee9f7098ac81d21b932419aa7,15.0,0
10710,b92ebb491eb3d965c35f42b6cc38ee54,14.0,0
10711,b93288e8097f93964d6a3aa38de7f1a4,4.0,0
10712,b937a1aaa3c2d1164ca8567299ae84b1,9.0,230
10713,b93d1ae3c91648f27aea68107254aed8,33.0,196
10714,b940bc57da76854f03a5d621fbd21f01,2.0,0
10715,b9479bdc65edb3d17f6227d81a6e0e08,26.0,56
10716,b94bac6d52425fdf2a69d7b636da29f5,2.0,13
10717,b94e6341d890830227cc6a94082eac11,31.0,0
10718,b94ea14689f0a3fd8b9ac461b327036f,5.0,0
10719,b94ed91e81e637c04ac68c550c376061,5.0,0
10720,b94ef8aa4a7fe4020cf1339fdb332f89,,0
10721,b950084206238333b2781346ad893b18,11.0,74
10722,b955b8f1804f276d2b1a4aab8c6411d5,17.0,0
10723,b9615931ee0c0e30fe94915ccd959e5a,28.0,0
10724,b962fc31eb0ebe815c2d26fafe034d78,36.0,0
10725,b96417efde087181b84a3802ccf01224,,0
10726,b966fd36fd579eb1e1b349deb0ae1eb0,7.0,28
10727,b96b1b82f835f009fb2392ff3f89c981,,0
10728,b96d3564695e94467fc34a94d7789a31,,0
10729,b975640c460b05f5567c1e8a8f7f7599,6.0,0
10730,b97efd1fe30bb1e008f1c93e1cfd36d7,52.0,27
10731,b9844972c47b039b08e9fab3c2bfd4a5,25.0,56
10732,b9878402ea7d56cef0aadd530a8ba3a7,39.0,4
10733,b98c6f1e20afc72f20f0fd774861bba6,35.0,0
10734,b98d1ef4bf67c4512f30bdfb6a9d310a,3.0,0
10735,b990375d15c086a032d2011abbb34000,25.0,166
10736,b993e619f341c1beca60c5c92cb47b8c,10.0,5
10737,b99da0242068cd7b39f3319cf8c7c842,36.0,0
10738,b9a277e9163447c84ca8433fca2ffb7d,2.0,0
10739,b9b00fe8a19e31d6c0a686a302ec5ed8,7.0,0
10740,b9b2325b26ade97c67376fa3720dc9b7,17.0,117
10741,b9bd0cc96ced3a777d131aaba1c5f785,,0
10742,b9bf67d7bf0d83b6d3396181c36cc04f,1.0,0
10743,b9c392169521033e99006b612c328b73,25.0,129
10744,b9d17c301299dd6e9d3bd150fe2ac1ed,,0
10745,b9d43ddd3c8c9c577b817dcbd0c77d7e,18.0,266
10746,b9d5e3ebe65faf217ee92206fae21434,6.0,0
10747,b9d94e53fe86ad23c8f06a5bc36c94b6,8.0,571
10748,b9da6004d2af69c30b2fab976b66b5c0,29.0,54
10749,b9dbbc9a843fb35dd4303b85fee1a2c5,8.0,63
10750,b9dea98a4da8f672b62c704c6e7e7dd1,1.0,0
10751,b9dff56039bc4b3efb30bbc2b73981a4,3.0,0
10752,b9e27ac430c0cf3322a1b12bde540ba1,30.0,0
10753,b9e41510d35fdd26084d46863c3ceb14,,0
10754,b9e940b506a9f5e185e057e4045e36ca,29.0,13
10755,b9eaee41eb7c67637b624471359f07a0,57.0,27
10756,b9f8df1f05025588ba900770c0c0b7e3,16.0,0
10757,b9feee9dfc2e98e3ec453c221435849e,8.0,0
10758,ba009b594406d0bf71adc9a10164e3a2,5.0,0
10759,ba06ec34d5d34f4d8aad241417d7c3fd,5.0,0
10760,ba15d2c457cf8446d94405ff20cd8634,1.0,0
10761,ba16293c5468d7318c36bf10a4735e30,8.0,0
10762,ba16ce25f160be41aed6adfeb2b1b7b3,7.0,0
10763,ba176afd118caab43e20d2e1dc1697c6,45.0,20
10764,ba17d2d4807327717a2ac2ae171530a9,16.0,266
10765,ba1f42a792622dd4ab940360cb88e88a,11.0,0
10766,ba200cf35a0caa5bcc31818c54729106,11.0,0
10767,ba215d2674f9e00943f851147ee2f3dd,3.0,0
10768,ba23351b52e0646f77cd9cb95f310b63,23.0,158
10769,ba24132624a627dc9fce728f86cfa77d,13.0,0
10770,ba24addb52455251634d0ddb6d9ae211,14.0,196
10771,ba2f6f80cc4864864bd06de41bc327f9,13.0,0
10772,ba3113614db91661ae1280b41689977f,36.0,0
10773,ba383bf4d2ad948e6ed76575b17321d3,4.0,0
10774,ba3b122c80c354258ed46737c96467c3,40.0,0
10775,ba3c8dafef632e71dd2b0cf45afbc96f,1.0,0
10776,ba3dc832f4be6c8bb63b2cb43a799ef5,7.0,0
10777,ba414935282fe6e17dba297be6dde9f4,30.0,0
10778,ba415c1764e799ccb2c6df2477f0a2b0,3.0,0
10779,ba41b1c02cdbefe5eb50fb0b9c64b32b,15.0,315
10780,ba4236125d3a1dea8d713710048cd8ba,26.0,0
10781,ba43f57273d24ea92d1465896099d6e8,12.0,84
10782,ba4537d10d30403cff31a5eaca8f8bab,3.0,0
10783,ba4bceb0167ff2770ecd51b81cc6c3c4,30.0,0
10784,ba5260cdb4f1a17352e201a35185f6f3,,0
10785,ba5871f060184104c56ed7beae2b82a7,7.0,0
10786,ba59c2966e13b13bc064743baf51ed5f,52.0,0
10787,ba5eb5ffde5078d7af951a1e32701871,4.0,0
10788,ba66993f676812c3e0d075ae28868000,23.0,159
10789,ba669acd69a87025df648a277b848129,76.0,5
10790,ba6cf5394139428ca55c31f5f2ee1ad6,1.0,0
10791,ba71e57ce82961a7491523f7fb4345d1,44.0,0
10792,ba727e463eaf2dbef6700953ad0492fa,18.0,257
10793,ba785ebad30a2ff2cbef1e193d37d52f,8.0,13
10794,ba7ab36fde01201167f9303140662187,13.0,14
10795,ba7b1a503e996bff9c4e078eb456b081,6.0,0
10796,ba81bebf0d909041a207a522b371c26d,1.0,0
10797,ba82fdd29d967de677b5b610583df0c6,27.0,126
10798,ba8a2f6835a49c48fa1d45545bb53bb5,3.0,0
10799,ba8be7e0af171436a805d644382a337a,18.0,0
10800,ba8ca1eb8e53a959fd5cf0a8b1dbac33,7.0,0
10801,ba8e6d6eb60ec14cee7d9beac0a208a4,48.0,10
10802,ba8fb36b1508859c96033b1725fe7945,23.0,497
10803,baa31a434db5a89d85e3690dcb621d60,15.0,0
10804,baa57a91c2fb90eaf22bebbe71d0e271,,0
10805,baa8bd0693cf750ccf921cacd8dc12cf,46.0,300
10806,baabd660f21399176530f439ca2c094b,14.0,214
10807,baac31ef52e7472b4ec7f69d701344f5,19.0,0
10808,bab91d6028540b0bd5b3ae825d9f050b,16.0,0
10809,babaea1a464814ed5aa1279d6da25933,24.0,24
10810,bac51ce7fef91fc35e51f972d50f94dc,12.0,215
10811,bacb100e23d31ee5eb614b6129ab7136,15.0,248
10812,badd27174f2f13892cf09b7cd1816261,,0
10813,bae461fb761f31619e31a48891c7b254,1.0,0
10814,bae6ace22dbd6da9e496405858df0a7e,7.0,0
10815,baf01c817802c18a2bc2bcddba61a2ba,,0
10816,baf3ae21b23d38c9959d21fe27deef99,4.0,0
10817,bafab056089f84d1da4e30f0b38e3227,1.0,0
10818,baff2046adafb50ec6bd62e5edca7ee3,4.0,0
10819,bb007c11949b92d8cbd0a8bdd6b2526a,8.0,0
10820,bb05553a2953525ab5e5f5015fe6e6aa,5.0,0
10821,bb0e6aef5c49d8fd334d92326da57d25,,0
10822,bb0f8485ef91c2fc94170d2161b79d5d,18.0,326
10823,bb11c836b7464e104b7b6b9674443157,,0
10824,bb1e2e79ffb5ae6d7e82cd5934bbacac,3.0,0
10825,bb2499ceb33bf81771bef8fb0f9e4e9b,,0
10826,bb257de73086d022e857643fb0b8fe10,1.0,0
10827,bb29466fddcb225ae1865796fbe414b7,,0
10828,bb2af2b86fb7fc9b2a4553a8c062c227,,0
10829,bb2e1d3815a46080a1f8cafb7bd28524,2.0,0
10830,bb302583883078e860a60ed5b5d9ac10,6.0,0
10831,bb37959f11ff400f78501e513d97f274,,0
10832,bb38455e77ac071e136de3f7833ad2fa,4.0,0
10833,bb3fdf822511902126691e6d3b04bdba,32.0,0
10834,bb4641e45432a276d0c05a01aa4ffb13,16.0,24
10835,bb465fb82ac42cbe8294be20d294c959,28.0,19
10836,bb4ce9ac6205bc7830aa66c129ccbdf2,14.0,333
10837,bb4e31c7227d6577ac772bb3b51c4aa3,17.0,0
10838,bb50f90aa9a07193d5fed812520a2cf2,17.0,203
10839,bb527b4b052ca00c12c2bb082f618e53,5.0,0
10840,bb53b1d091d819180c36c2f8be126805,3.0,0
10841,bb556d822498ca3650db0b34afc89898,,0
10842,bb6356b1f22127e31d4114ffe6eb808f,8.0,7
10843,bb659e6075401782d8e8da142af2c1bd,,0
10844,bb6fc522472f5ed860cc50f4b2aee110,10.0,90
10845,bb71617d15bbf0247cd60ae9ed65976d,62.0,0
10846,bb77f0c034b065f78cfc58200531b526,41.0,6
10847,bb7b9e57bb31ee248a1215be9397f2b3,,0
10848,bb7beb864bd2fe646483c6549c00da5b,1.0,0
10849,bb7cf5b42059f99eaa3e42e1c37d0447,21.0,213
10850,bb7d58c4fef35067605cfae98f51bc27,1.0,0
10851,bb869d9527d9f49e4f4b16cc4d3c1280,17.0,0
10852,bb990fc9ad8b5d646e45dc43578583b7,15.0,119
10853,bb9ac8fdab5482e7a557f046b71980ea,,0
10854,bb9e4645023a240037d8d3400dcbd3eb,51.0,0
10855,bb9e668bda4052bd38513e61ca08039b,1.0,0
10856,bba03a78e0b81482f318024ecfdf4c56,10.0,0
10857,bba7954dee2cc559e53b0be6c1198c7d,2.0,0
10858,bba944a5c8e23fc35e434c6bc830f46c,1.0,0
10859,bbaba0ad8bda7bc58cd0e0b57c5215c2,,0
10860,bbb2f7d86a321f8900941c1ad9af1f72,29.0,0
10861,bbbd8951cd2244ec8df62cc6df00e4b7,19.0,0
10862,bbbe8d203c47b534bf8633d97d89e114,3.0,0
10863,bbc37847b738725570762842454d86ce,31.0,46
10864,bbc7410d82848f890b5cc5b7bedf6536,9.0,266
10865,bbcf768dcf8cef9f1be1e10849031df4,13.0,138
10866,bbdac1dc431a93c0fb53068acbb625c2,,0
10867,bbdc90ab149a7ddc5a691c4c7b7107c5,10.0,0
10868,bbdfc984f5d6c18bfd4db7f0400e38da,,0
10869,bbe07a302e4198e7e4556548ebd8a497,,0
10870,bbe329b8f949ba59faf0c27869b960c1,,0
10871,bbe35d88458cc5ca4dfd9dafc8d2da07,17.0,13
10872,bbe6fe0d99c5481222bba5a79e55634d,,0
10873,bbeaead9994426cc5e2382a738386bca,9.0,229
10874,bbebfba474ccf9e0ffa12482b3c45a54,,0
10875,bbec3c64ac10c97ea0408d2245f6100e,25.0,0
10876,bbf3e5cfb94139207bcc919490a97dae,3.0,0
10877,bbf3e93306443331eafd550f461403f3,,0
10878,bbfd0dcde21281fc98bebb9e5103c199,2.0,0
10879,bc08cb2ee93b667d667414dbdbe27909,,0
10880,bc0f8df322f96baf405728c4d9b0449d,9.0,0
10881,bc12ef1e573de828d7e377c6febe8f61,9.0,0
10882,bc192ce77ef460eeacc9149a97451859,5.0,0
10883,bc1c2f287e173c4f1d738737bc169b03,6.0,0
10884,bc267fc67704f659084777021d6d22f4,51.0,11
10885,bc28cc3a791466fc8f893c0036bdf270,6.0,0
10886,bc2a69c21e5092e3cf5692e4181e540c,5.0,0
10887,bc2c536c69571e32ece248c5cc6b5b94,15.0,230
10888,bc2e1d0b7a2b86fa090f673b4aa1cda9,3.0,0
10889,bc36b8d13b38556d6d5a6e4f6e705561,,0
10890,bc3bcaa75ea96e9f82bb99932c26e6ae,10.0,217
10891,bc3f419940cca2cf498d78cc4ebcf7bb,,0
10892,bc3f5a8f80af22b8dd51561033609205,,0
10893,bc4049a994cfff9408b8f3a82d9445d0,4.0,0
10894,bc4102ad0125d89d085efe06d7b320ad,67.0,6
10895,bc4498a71c363cf6c7fbc87c70549b34,,0
10896,bc457498280ac3907bea8e4622a0650a,2.0,0
10897,bc46e2c9ff6c43e7854c6531338efa60,19.0,0
10898,bc476bbdd8cdf56e39003f4ee8ea7674,,0
10899,bc4d4c647e603f9305cb1deb13370cf6,18.0,0
10900,bc54938be697dc0f0a42bcf452e22a8d,,0
10901,bc63844d779e0908baf06a99b3181976,3.0,0
10902,bc65c6e35e7a2f3624fb8d145e3a901b,5.0,0
10903,bc662f252fcbec987228e0d5cd5e32ed,12.0,61
10904,bc6fd86598e13e1cecbe18ab1d5b3c2a,7.0,0
10905,bc742458cd67cd0c45078303a5c11241,32.0,14
10906,bc798d3644c19e20dc19cb82b28d3641,50.0,33
10907,bc7a58e6d1e02cfbf4726e317d93ec5c,9.0,644
10908,bc7c6a0adc052c3382cf19aa283af14d,19.0,91
10909,bc836035510d5ff54f1b639c5032ce1e,43.0,224
10910,bc864b6869fb9104b27c5555a0ee374a,,0
10911,bc8fde4ec41821739423e3083afecb0b,3.0,0
10912,bc9364b920ffb7af2c39353ce6aa94cb,36.0,159
10913,bc983252174bdcc53cf5a3183679b030,,0
10914,bca01f2d4e9d6e288ff2075fc233a094,18.0,0
10915,bca3aa4b70d9e46ac41003f3215a249e,2.0,0
10916,bca7ccd9b67caa70de1b12398ae84008,11.0,0
10917,bca9c5fa146d12b005eff5bbd3266586,4.0,0
10918,bcab859e848ceb4d5ec3deb41bf40942,8.0,0
10919,bcac5c092342112b45c4e0711b703468,3.0,0
10920,bcb5e44f88a89794ee91a5203ad8fb45,11.0,0
10921,bcba4e0830a5dc51f43f3399eb5894a0,,0
10922,bcbbfd5088229c03bd3b4538342a45bf,10.0,46
10923,bcc47754988ca9edb06ba870df5b1888,5.0,0
10924,bccaf8a70d3890964719734f56a3ce13,1.0,0
10925,bccf3c4aba1096d7ff52af4ddaa92cf4,1.0,0
10926,bcd0a28e06410f8e852c321d46a97f3f,,0
10927,bcd1c1c6f23945fbe653c92c5db194e8,8.0,20
10928,bcd244d93204f40ca32f55fa2b06ca1f,15.0,147
10929,bcd885c72e1a21eabc9fc0e9801e39d6,8.0,4
10930,bcdb0b63f0042c34adb843e8e1c0bf0a,6.0,0
10931,bcdcb1a04d438e9465ac451c7360b9c2,5.0,0
10932,bcf597c7fc65e75d2d3493948b954d1e,,0
10933,bcfc5ed9030fd8534ac0710540d0e469,3.0,0
10934,bd041fd24a1fd8c92aa05078e2faa465,17.0,20
10935,bd053d1273ca82fa80bab1c46b4c1c3e,7.0,0
10936,bd085397df8984064f987ae4d08e1564,3.0,0
10937,bd0bc960a0fd749814b3defc15298726,13.0,242
10938,bd0ea894d91a80b5ccbb89bc74a8574b,9.0,0
10939,bd0f3c06783e842d409c1b8d960fe4f6,25.0,47
10940,bd136ad3f8e61c0deb4edf04f6b24182,,0
10941,bd14bff4d37ab559d6f8840035bff7eb,20.0,187
10942,bd1b433e36d3f507baa8dcd7f3dc004c,10.0,161
10943,bd1e19a9ca4828207edff3faadcf672c,31.0,247
10944,bd24da3b9321ace629a30f99bc1673f1,37.0,119
10945,bd25bf4b6a47eff317b6e62561c50162,8.0,0
10946,bd2c5cd37eb245d03db4c04459e469db,9.0,6
10947,bd2cf1b16f02cef4eeb7174bb123b63e,5.0,0
10948,bd2f0b23c800539a6069374bd81627e8,,0
10949,bd2f840700adc11907c1bd794e360813,5.0,0
10950,bd359637cce8cea2779ad997c4eed935,11.0,166
10951,bd36e31c13422240d802aac30c4461ca,5.0,0
10952,bd3b613644a1b87e95310bd7af5d143c,30.0,0
10953,bd3b8fdc42fa6e6a6bffa069f7d98bcd,10.0,0
10954,bd41e5f7a368dad791a003dc64f1296d,48.0,3
10955,bd42fb572cf4ee4f9490237fe50da141,8.0,0
10956,bd4e71a4eee6860a896ff0852d499d09,20.0,273
10957,bd4f9ddf218541dbd5aaf017303922d7,16.0,102
10958,bd5532f2053248d15e015b8339e031b9,12.0,224
10959,bd58dc6a33a9ef1fffdf26eaadc89057,18.0,0
10960,bd5ad528722c38a73c3d44932b2dbe1c,28.0,0
10961,bd5b2c81d134e1293c19124d9a3c4ac7,,0
10962,bd5c5407dbeda22691913779f19457ed,2.0,5
10963,bd6a5f1534b811173bb6cb06bbf5f7e4,19.0,210
10964,bd72f2598c62fe2efaf32f4ee7ccc14d,,0
10965,bd761f8153ac9d801ad38c9c0e786aac,29.0,0
10966,bd7bf0ad0251af7b4dcacf5f431932e1,33.0,140
10967,bd7db082ffd86e85f946e9d6b083e527,11.0,0
10968,bd80abb64474b632b3414cd431572dee,7.0,0
10969,bd847285a36fc4669bfff9c03fa6625f,4.0,26
10970,bd8a6b343a0d8501e9cd7f1449ec9ce1,2.0,14
10971,bd8d1bad059330f4d4678de288aba219,1.0,0
10972,bd8d9d1537c74f2e6134ea4b5dd13ed9,,0
