,contrato_id,quantidade_campanhas_total,engajamento_boleano,segmento
10450,db744f26ce8b074b1e8a4c826b95454d,59.0,0,Serviços
10451,db78aa7f38669a1a54ea56386ad143cb,8.0,0,Varejo
10452,db78cc71e4bb700dc54ace778a02f5d3,7.0,0,Supermercado/Farmácia
10453,db7ef809d6fd1857772291f64264d548,1.0,0,Alimentação
10454,db83ec353f5151ce98a8f7b6883a8a7b,31.0,0,Alimentação
10455,db8feedd3d3e3acce1527474af882896,21.0,0,Varejo
10456,db909365cfea1e14626dccd263b94839,25.0,0,Varejo
10457,db9bf3378f2326db4ebcb1f06da9d28b,2.0,0,Serviços recorrentes
10458,dba0e1b5a2152bc44e0871d64f1b0d19,2.0,0,Alimentação
10459,dba11e0d6340dd6c460275ce5e5c2088,37.0,1,Alimentação
10460,dba5a17875fd6e66b860b22d8da0fbb2,11.0,1,Alimentação
10461,dba82b4fe88243886041b0a6b249121c,23.0,0,Varejo
10462,dbaa19e2c39ed337e56f9c7b14f4ff28,1.0,0,Varejo
10463,dbaee2701e7dc9c5d00789e3750d0752,11.0,0,Serviços recorrentes
10464,dbaf9abca76a6dcca6c35ea653ca4720,26.0,1,Varejo
10465,dbb39785e52aaa44ded229d0d7178aaf,4.0,0,Varejo
10466,dbb56774f2120c4bd68b8f959c7e0804,5.0,0,Alimentação
10467,dbb56b09564a687f5c3e752fa5f0503a,24.0,1,Varejo
10468,dbb920c9808c4d5c0c341c929ec21b55,47.0,1,Serviços recorrentes
10469,dbbb263ce5fdedaad729dd4ede619b19,33.0,1,Bens duráveis
10470,dbbe14c5ee19e574702f9da82c71d662,1.0,0,Alimentação
10471,dbc193a9ecc9388933debc5a55e8e3fd,15.0,1,Alimentação
10472,dbc5843f858ab4d70ca467b8f420e779,4.0,0,Alimentação
10473,dbc5f4ba56050b46167ce79fbb5a8af8,47.0,0,Varejo
10474,dbcaf1b767e6345459b9435e2dd5e3e1,21.0,0,Bens duráveis
10475,dbcdbd0b7f22e8545c404fc3f709c007,1.0,0,Alimentação
10476,dbd2a754686eb88140b4701685973269,9.0,1,Varejo
10477,dbdae2c08e59c59dca044ffe0b4ab2ae,15.0,1,Alimentação
10478,dbe8c137a52e76597157921d8848c77c,3.0,0,Bens duráveis
10479,dbf13693ba4eaeb350165c4d591695ab,11.0,0,Serviços
10480,dbf9abd2d2916385b360dd79a00272b8,43.0,0,Posto
10481,dc03e5086174a5cd3080d81e6ad4ca7a,40.0,1,Alimentação
10482,dc089ba9c8b99b3edee4ce3ff151ee76,11.0,0,Varejo
10483,dc14dcccc2555a0600a96db3aa3deaa2,10.0,0,Alimentação
10484,dc15a6f168337a33785a0e4683ea8a7f,14.0,0,Serviços
10485,dc170cfbe5f73f5f1be1908652fdc561,15.0,0,Alimentação
10486,dc180e6357b42aaecdcdc05e42b0e66d,4.0,0,Alimentação
10487,dc284dd22f21dab2c33b84f3fff67541,1.0,0,Serviços
10488,dc2a73356c9a0f865e82af496b20a647,70.0,0,Bens duráveis
10489,dc2e9859eceb2ce22a3e0d58488d028f,7.0,0,Alimentação
10490,dc341a4c085b197dd7f90a157b9a3625,24.0,1,Varejo
10491,dc3b3d2da3a1a36a25f23fb6dd74c020,51.0,1,Bens duráveis
10492,dc4518acf2470ee8edcf3cc28446d36b,26.0,0,Supermercado/Farmácia
10493,dc4a3d9039bd10e0b527a146dcdc2d5a,21.0,1,Alimentação
10494,dc4d3d88e42df489b2a3ca71e7674c6b,1.0,0,Outros
10495,dc547ed2650e6c256a7bd253835069da,19.0,0,Serviços recorrentes
10496,dc5a26613877d8546d1380d51bb493d6,12.0,1,Alimentação
10497,dc62b29e378c8406086b12825c1afdc9,8.0,1,Serviços
10498,dc6470e41d79f00ed82b2c4e8b807853,26.0,1,Serviços
10499,dc6a8b951ef67b6b772b5b8a25d95077,4.0,0,Supermercado/Farmácia
10500,dc6b933612b47eeeb589e71d5cd3160b,6.0,0,Alimentação
10501,dc6fc24211fee0faec78a512c553e5da,15.0,1,Varejo
10502,dc7c39e756cf77df107b985222fcbbac,24.0,0,Serviços
10503,dc814244647e691f078664a3ef55c368,38.0,1,Alimentação
10504,dc939f097167295cf212c6710ff996ac,16.0,1,Alimentação
10505,dca500e36f1a949292d7c6ebd687c37a,4.0,0,Varejo
10506,dca7445bedbd00f15ac3d6f711782a67,7.0,0,Alimentação
10507,dca8977ddd8c00aacc7f90d65a926b41,33.0,0,Alimentação
10508,dcaa5325be40994897abca6aabd2f71e,8.0,0,Alimentação
10509,dcb34f8e566b6e08255b678e10e0d5c9,30.0,1,Varejo
10510,dcb3c57266931c5837a3edfef844265a,24.0,1,Bens duráveis
10511,dcb43af25e569836954e7feddc4b6b50,47.0,0,Bens duráveis
10512,dcb4fcd215d3ed55e09e60da70c8873a,27.0,1,Bens duráveis
10513,dcb55df1a0a1d7aee0c4e3e34bbbd7aa,2.0,0,Varejo
10514,dcbafc787246ff3e28bbac09de052f15,31.0,1,Bens duráveis
10515,dcbeb28d3d7b19e17a31e7c63694937a,2.0,0,Alimentação
10516,dcc85fb4c402f5ae83bf70258c489371,15.0,1,Alimentação
10517,dcca539976858133cdb12ffab9a9e2f1,1.0,0,Varejo
10518,dccb099227f6ba0629257fb58d2fd5d7,23.0,0,Supermercado/Farmácia
10519,dcce40c6598c4d2565ecc6363dd3d4b4,17.0,1,Varejo
10520,dccef9106dddbfcb900154c8eb520fca,2.0,0,Alimentação
10521,dcd34305a8ee6d34389bc8d94d6a834b,6.0,1,Alimentação
10522,dcd9c718655c896c1cb33466790bee9f,26.0,0,Varejo
10523,dcda66aec4568b895b2f854161937a9e,31.0,1,Bens duráveis
10524,dcdbb085060828d304c4139ac548f458,6.0,0,Alimentação
10525,dcdd38886b51db279a1dc5ad16e493fb,11.0,1,Supermercado/Farmácia
10526,dcfe47e118044035c69ee2341e546716,16.0,0,Alimentação
10527,dd0806ab61d70a26a32d109e236fd214,8.0,0,Alimentação
10528,dd13cfdf227704b097e53e4571db1b7c,2.0,0,Bens duráveis
10529,dd1e56a4eff242b5982fb11edeeecabb,5.0,0,Alimentação
10530,dd21ff9494f88706cececba3d7aae8e9,19.0,1,Supermercado/Farmácia
10531,dd29809752d6977b63be28816fd8d812,1.0,0,Serviços
10532,dd2ab088286fd860fbfebacbc0eab4cd,1.0,0,Alimentação
10533,dd2b5727f14bc987516d9a031f6e7ca2,5.0,0,Varejo
10534,dd3fc984cd46ba2804fbc53d1cc939af,6.0,0,Varejo
10535,dd41222983ee47fe0cfb2fbea70736a3,10.0,1,Alimentação
10536,dd49ef778fd13104fffd0c492346eedf,19.0,1,Alimentação
10537,dd4c996f9c1d0d10e6b0f92b2e63c910,1.0,0,Varejo
10538,dd51c997db65bee297034cb879f5db65,21.0,1,Serviços
10539,dd570758ee68539c764740c73f151c6c,16.0,1,Supermercado/Farmácia
10540,dd5f73addc11cdc0fb12849e0b732709,10.0,0,Alimentação
10541,dd621b1e647131703682eb5897141d53,21.0,1,Supermercado/Farmácia
10542,dd6473af0e951d26166b6952e641eb18,15.0,0,Bens duráveis
10543,dd7264a0773d7318738a6a7635ecf6a4,47.0,1,Supermercado/Farmácia
10544,dd77b2984379ad64baa133f4f0d700ce,6.0,0,Supermercado/Farmácia
10545,dd77d8b017c12bbf8d80813b67bca0eb,42.0,1,Serviços
10546,dd77e9d72900b6c8617cde2d4245c961,5.0,0,Alimentação
10547,dd7bfd1f5436145ea7fdd5f735f5abe9,18.0,0,Alimentação
10548,dd82ea81cfbff87bd87d57b2d281f83e,5.0,0,Alimentação
10549,dd85c91d0166bb234e7ea50122154262,9.0,1,Varejo
10550,dd87a7e91aef70eaa432eaef660ea5d8,2.0,0,Bens duráveis
10551,dd91e3d87b1d8e14bc95a62d3d8bc426,29.0,0,Alimentação
10552,dd9706d33c72dd3b3d919dc3cc9b24b5,28.0,0,Viagens e entretenimento
10553,dd9a0ca3941d306378fac8e67f653d69,43.0,0,Varejo
10554,dd9e7f7af8c71631e85c9bb5c8d95f9e,1.0,0,Bens duráveis
10555,dda1c081b3f6ea3e529e4a2b73a0e839,24.0,0,Alimentação
10556,dda3cd4b227ef127ba9fdcbb341b4253,4.0,0,Serviços
10557,ddae3d312554da7e505fca42efb6a2bf,2.0,0,Alimentação
10558,ddb19a8c1209396eebc8e24901bf0ed2,37.0,0,Serviços
10559,ddb719c49868ffd69d41e967f08f952f,37.0,0,Bens duráveis
10560,ddb8bfbf28a19a781a098e624f204526,3.0,0,Supermercado/Farmácia
10561,ddbb06d32d2fe561610fb84f017b4979,25.0,0,Varejo
10562,ddbc297e3c4a4d2a1f7d7c99b80c09c1,7.0,0,Alimentação
10563,ddc31c9f2fed09ab0a6326701c849a79,23.0,0,Serviços recorrentes
10564,ddc9b2308238ee035501796dc9e440eb,42.0,1,Serviços
10565,ddcb6dd002a30cb81547dc8a89a9c79c,2.0,0,Bens duráveis
10566,ddcc99471d87693ce83cbcdb9ceb9f72,14.0,0,Supermercado/Farmácia
10567,ddcdc7bed12d10377dd409117e494249,8.0,0,Varejo
10568,ddce576053a7fbcf470f9ead9f566a91,9.0,0,Alimentação
10569,ddcf1a9ecb7e6f07e841930ddc7693de,25.0,0,Serviços
10570,dddeafde05a345c2d668986110bd0755,9.0,0,Varejo
10571,ddeaac1609d53c032c43aec4df3f7bdf,1.0,0,Supermercado/Farmácia
10572,ddf2b87112caa22a1ea386baf49f0653,10.0,1,Varejo
10573,ddfe9ce281591847d0bd1a6cd76b6847,2.0,0,Varejo
10574,de041d7a2a4a271a555e992da8f160e2,3.0,0,Varejo
10575,de066d34f25c6abe6740e2fcdcc89c96,6.0,0,Alimentação
10576,de08bfa161a8e283c3f28547fd0165fe,34.0,0,Bens duráveis
10577,de0e19aed45fe1b891fb1b422031813b,38.0,1,Serviços
10578,de10e29cca3f3e079a9fe45ef3e5d450,7.0,0,Bens duráveis
10579,de14739b27c1a73800a0943ecef8fb9e,2.0,0,Alimentação
10580,de1617a5fd0a1bcb88356d1450e10807,8.0,0,Alimentação
10581,de24315ee1b73e6396c049015bad5abf,9.0,1,Alimentação
10582,de29bd90a23fb8fb6dfb24a4ee0f93b8,31.0,0,Alimentação
10583,de2d176b76ad781d99726535b62ae8f6,54.0,1,Serviços
10584,de2e8346886bd8cb3ab8c9f4d6d6f0db,6.0,0,Alimentação
10585,de344998dca2fcec5a6b83624e0ec465,15.0,0,Varejo
10586,de3684f51faa98ac22de88216113929d,57.0,1,Bens duráveis
10587,de38e3072ad9b751910bba44f4d07289,6.0,0,Supermercado/Farmácia
10588,de3d34a89f27b64f4655e1427e5aa44f,4.0,0,Alimentação
10589,de413982f3dabcd820b35fd0e5ad9dcd,16.0,0,Bens duráveis
10590,de48c7ffd0ee2d588c6614d3e55d9884,4.0,0,Bens duráveis
10591,de494f49653257a9e608ee8ace63b562,19.0,0,Bens duráveis
10592,de4c881926ca681cf3bf0c4c9d40ed0b,2.0,0,Serviços
10593,de535bb21f4692cd05788e3b99670510,46.0,1,Serviços
10594,de562d32d043cfba823e6454d1f55645,11.0,0,Alimentação
10595,de6dbbb7b3133a9ddc9fc90fab661b67,12.0,0,Varejo
10596,de71909bc818a6b5a04cd28674610785,22.0,1,Serviços
10597,de80cd7af0cb3bf8749101ec1204f049,5.0,0,Varejo
10598,de80cfbefa10afb09e420aed09b374db,17.0,1,Alimentação
10599,de8402f7b597f02a7ab7a1805de6ed92,23.0,1,Serviços
10600,de8baa5f45d0afeba3f493cebba209ae,16.0,0,Supermercado/Farmácia
10601,de9fc1a26ed0fa0be6692a69f9d1bf31,1.0,0,Serviços
10602,dea014536ccad3948e290137c2b2913f,8.0,0,Supermercado/Farmácia
10603,dea0e8b87318e4f972880d113eaf8c77,2.0,0,Alimentação
10604,dea10f55d651f1c1dcf14228e671c4f3,8.0,0,Alimentação
10605,dea5bd49ddc3eb5366b8552387079944,5.0,0,Varejo
10606,dea783bb61ee0660f3046e3aecc43a98,14.0,0,Serviços recorrentes
10607,dea9d029c91062d668ae3cdd1251db11,45.0,1,Alimentação
10608,deaa38a3d03247ee079e5fbead0a5ef4,32.0,1,Bens duráveis
10609,deaab5cb5d2e57b2ea7004b297b32df9,9.0,0,Alimentação
10610,deaba9dcb0580f0b573bfee9401a05de,13.0,0,Varejo
10611,deac8b5302258931a89cecd3008b96a3,3.0,0,Varejo
10612,deacdadd87e5e500227db8ae411c6fdd,5.0,0,Alimentação
10613,deb50f489abd89ad2e51d9dd1e7bd3f4,8.0,0,Alimentação
10614,deb6612e1160ddc82ee86906cc6ce8c1,19.0,1,Varejo
10615,dec65e9fd1d591df356a8e1960ab3e9f,5.0,0,Serviços
10616,dec77f40320809d9f98b5eea95873ef6,6.0,0,Alimentação
10617,dec964183292dee71057bc8217c5a22d,17.0,0,Serviços recorrentes
10618,decaffab4a186ae6b951fff28a3b8f09,9.0,1,Bens duráveis
10619,ded742b1640fae289266586ef672adf8,11.0,1,Varejo
10620,ded8d0c03df7a45de07271c58bdb2c4e,9.0,1,Alimentação
10621,ded97e13f4a8acf88333c32b35cc8f63,13.0,0,Serviços
10622,dee0f74a8e449f736dbb03f503b0ba89,20.0,0,Bens duráveis
10623,dee38c218c3d85f2b3061b04c4452b55,18.0,1,Alimentação
10624,dee86782144abb72e314ff44e9f4c4fd,24.0,1,Alimentação
10625,dee9166876b8ae8f0881b5bfc9fabb10,3.0,0,Alimentação
10626,deea27d26ce4513ed0762f2d7c17bd24,3.0,0,Serviços
10627,def41144ebfb813d60c977d96b1e57f5,10.0,0,Alimentação
10628,def87a03ab666a2427f762fd25719249,14.0,0,Serviços recorrentes
10629,deff3007a0cfc945b93eb03c70007f3d,16.0,1,Supermercado/Farmácia
10630,df0116283aa91f55e51db52342f6d7d9,12.0,0,Serviços
10631,df04c07f18cbde8dc397e246a76e0236,9.0,0,Bens duráveis
10632,df05d725d20f6d2737492b7efd6d1ea7,13.0,0,Varejo
10633,df06077619b17b1bd7f506af9234ba2f,4.0,0,Serviços
10634,df1aeb3253643a3b6b4272531a7112c6,10.0,1,Varejo
10635,df1b9d032d3ae78d9fca1c06e78d7b5e,31.0,1,Serviços recorrentes
10636,df1fa64e58ca39539cc49a63234fc7a8,11.0,1,Varejo
10637,df1ff3d3926f40e693e717fed66bafe5,14.0,0,Alimentação
10638,df203e732433a9d0dc8cebdaffa9d1b7,6.0,0,Supermercado/Farmácia
10639,df2874bb781a16e1f7dbe6ae23ef818b,8.0,0,Serviços
10640,df2ae0b3cc956f507984fc6e78552ce4,3.0,0,Alimentação
10641,df2c5a6aeebcfa3ae52214e28b26a2e7,37.0,1,Varejo
10642,df3581e6f29841e1acf188a077b551a0,7.0,0,Bens duráveis
10643,df37a560e250afd3dac48396305feee3,20.0,1,Alimentação
10644,df397741ff81c286afb44b6bf243fce2,45.0,1,Alimentação
10645,df3af1927c581664dcc6fa612fc1e466,20.0,1,Alimentação
10646,df3c7124861ec2245fa7440338afe264,12.0,1,Bens duráveis
10647,df4108610cb0f99ef664a097341fcec5,2.0,0,Alimentação
10648,df46b48444cc8abdb45ef9934e15ed72,22.0,1,Varejo
10649,df4c6567b94f707e7d2e8cb70e93a712,20.0,1,Varejo
10650,df55c3e94c1eff45a2b12439b3a468f3,27.0,1,Serviços
10651,df56c38879ee66b52e4b7008f5f3ca94,2.0,0,Varejo
10652,df5787d2129fcea5f10ecb66483cd845,2.0,0,Bens duráveis
10653,df5fbaa3c7e2515bc62eea94999d0ba0,17.0,0,Varejo
10654,df627f457fd8e5837759a0fb6a5cba8e,3.0,0,Serviços
10655,df6ad0ff8a490f5aa9e5d0c407009c9d,7.0,0,Supermercado/Farmácia
10656,df752b2f1d1e2eaf0b08dba6ec07b84d,10.0,0,Supermercado/Farmácia
10657,df75d6f50fe500ece40a7f4af112533e,4.0,0,Serviços recorrentes
10658,df7af34c15ba659f1286e37e1cfc4eff,14.0,0,Alimentação
10659,df7c3daea1ed2f3e516824c22b0af95f,2.0,0,Bens duráveis
10660,df8039fbf753e701c88039921c84293a,38.0,1,Varejo
10661,df94d29b3c3cbecd8410e25b94a7ff1d,21.0,1,Serviços
10662,dfa24e57d50574e093e22cccec96a876,12.0,1,Bens duráveis
10663,dfb56211c03cf0a81ba8017d339f9393,28.0,1,Varejo
10664,dfc530485d79e72a08ccfd11aebbc4c1,6.0,0,Viagens e entretenimento
10665,dfc68817027f2b86d8dae0483afefd30,30.0,1,Serviços recorrentes
10666,dfc8d2676fa6eab50940860a7eee7efe,1.0,0,Alimentação
10667,dfcc2692f2c082e12ad6b3e3b00d6565,6.0,0,Varejo
10668,dfce5a4918704924b34713b8d466420d,1.0,0,Varejo
10669,dfd33eb935af646811ac8f83042e34d6,10.0,0,Varejo
10670,dfd9ffd4fbc192b22886cb7a3f79b482,29.0,1,Alimentação
10671,dfdcd2449c7a5b33a7268042cf54ee02,43.0,0,Bens duráveis
10672,dff6a7386bdb5a9dc6157022c66ea833,13.0,0,Alimentação
10673,dffa6a3d163dc9a90603a1e169be0e3a,2.0,0,Supermercado/Farmácia
10674,e001b5b849a096deece1351af9756430,2.0,0,Alimentação
10675,e00475b105f196b1dfe3ae632429bbc0,9.0,0,Alimentação
10676,e00848292ba3f77ea72d07588af2e3be,2.0,0,Alimentação
10677,e01a1ad57c4417dc2d127ec4b7764e6c,28.0,1,Alimentação
10678,e025c924ba234c074033b178c5818571,8.0,1,Alimentação
10679,e0281ce4b2d78a8983a6a91e3e58962b,28.0,0,Serviços
10680,e03b99fa22dc83ab848e6fc3bd6c84f6,25.0,0,Varejo
10681,e03f87bcf7db57c74573a78708c6d860,25.0,0,Bens duráveis
10682,e042e5d3ff551f90169814336aebce31,19.0,1,Varejo
10683,e0433ca6d7bbab515d393af93e101e9b,2.0,0,Alimentação
10684,e04a2b25a8048283420ee8cfb66071b3,54.0,1,Bens duráveis
10685,e04e282a8cdc6dabde785404d2c1c174,10.0,0,Varejo
10686,e04f13aed82f382190b5939395bd49fd,76.0,0,Serviços
10687,e05446021fc5b91b57f6c8873311b331,9.0,0,Alimentação
10688,e057d92f1e3c220cca72a8b955db396c,1.0,0,Serviços
10689,e05d942a56afe7bdf343c20123479167,41.0,0,Alimentação
10690,e060e321ef1201f65df6120efef969c7,4.0,0,Bens duráveis
10691,e066e20bbc4e9fb99b3584144543f166,2.0,0,Supermercado/Farmácia
10692,e06b296a1f71ad8ea713ba08f7b585e0,7.0,0,Varejo
10693,e06caa83e796d3f67e59196835ae981e,10.0,0,Bens duráveis
10694,e071d33f8941726adb78e9b08a2fea67,17.0,1,Varejo
10695,e0731a06a9e9dedc9e9958c297a83d4f,7.0,0,Bens duráveis
10696,e073474dadca828e8d5a7d5f21351fd9,16.0,1,Serviços
10697,e076d661a348f5bc5fc2a9ebecaf6a65,6.0,0,Bens duráveis
10698,e07760294300f3ec6198da1a0aecde27,13.0,0,Bens duráveis
10699,e07d6c58207d5a7ce77fab64c19918e2,49.0,1,Varejo
10700,e07e02b6fc63f58258db365ffc9dc81e,5.0,0,Supermercado/Farmácia
10701,e07ffd99c933415b6886c5ea0f455680,12.0,0,Varejo
10702,e080e5557d27c18d9cdce37dd200763f,30.0,0,Serviços
10703,e083cc8d50f17edabf1613b8d78aaf99,24.0,0,Varejo
10704,e08589611a10a91f4d77174abe4a8b4c,55.0,1,Bens duráveis
10705,e0947e87de34bf04a101aa2ec163f325,9.0,1,Varejo
10706,e09848232ad8d987020b7a0736ef17e9,35.0,0,Varejo
10707,e09f051a0101ed8f4a915b276c136133,50.0,1,Supermercado/Farmácia
10708,e09f2dad347d91bec41079e138c988cf,8.0,0,Varejo
10709,e0a31051dd65a0441caa7d9ec1762521,20.0,1,Alimentação
10710,e0acef0bd08aaf1f1f0aaccf8f867ebb,7.0,0,Bens duráveis
10711,e0b004e464b7ac89fb99e7b38ba8ae29,7.0,1,Varejo
10712,e0bb059064643db7ea646aedcfef6e6e,38.0,1,Varejo
10713,e0bc11706e121f6a6e6af7c4355e7557,10.0,0,Bens duráveis
10714,e0bc7e8911788e6cab4a6485b2934993,22.0,1,Viagens e entretenimento
10715,e0bdf7f95054613f1bd39541ff720c49,7.0,0,Serviços
10716,e0c627abe7f48394344b721d25079830,21.0,1,Serviços
10717,e0c9732154a7aabf5d1956c506ff50ed,5.0,0,Supermercado/Farmácia
10718,e0cbc8940f20f76a14c124777189dc46,14.0,0,Varejo
10719,e0d766067bd3f69b5adb2f15fe07f77f,24.0,0,Varejo
10720,e0d880f2fb62d8fb6b4a5788ba06f188,10.0,1,Alimentação
10721,e0e2007ff0e7ed75ccf1955ea28feb2e,41.0,0,Alimentação
10722,e0e3bda7913d6fc41bbb6068c27dc652,9.0,1,Alimentação
10723,e0e3e57e0c1913f8794788865e10b4ac,1.0,0,Alimentação
10724,e0ea9fb9df268b46611b582f995a1795,1.0,0,Alimentação
10725,e0ee469a1d96abecf1b66153b83fc4b9,38.0,1,Viagens e entretenimento
10726,e0efe0a48c35f51702796bb825e8d63d,1.0,0,Alimentação
10727,e0f224c209e857ae19d68f191b73d218,45.0,1,Serviços
10728,e0f2f38f9ce566ea2b7964911e404656,3.0,0,Serviços
10729,e0f3d3ab89c3680b142fbb609dac2acf,13.0,1,Alimentação
10730,e0fd14de4d54d437de0ed5c3154defa8,42.0,0,Serviços
10731,e0ffd824eaf56fb13020aa00f0d57642,19.0,1,Varejo
10732,e100b4d3101f97cbd8dd1b7c2c496289,1.0,0,Serviços
10733,e106e252242a28852dac6d880afaf962,6.0,0,Varejo
10734,e10848a6786e6d4ade05804d83b11652,7.0,0,Supermercado/Farmácia
10735,e10a0677799ffc83461ea89af83b611b,16.0,1,Varejo
10736,e110894808cef4ad159f22edb5a0b060,7.0,0,Varejo
10737,e1129f2cc14fd91c6608f693f164879a,7.0,0,Bens duráveis
10738,e1147128db231045e1b844e49b48796f,38.0,1,Bens duráveis
10739,e1160fd451007c2730f1fbedec7980c3,5.0,0,Bens duráveis
10740,e1168996613565753aa71445437457d1,9.0,0,Varejo
10741,e1209e6f7f9ea1389ce5d5ad91d3f686,32.0,1,Alimentação
10742,e12320a180e4d5e334a2eacef772d6b4,8.0,0,Supermercado/Farmácia
10743,e12325cdb03f75f30e4900e8aa05fbb4,26.0,1,Alimentação
10744,e1280296f518f11c8a066ae3369ef8b0,1.0,0,Alimentação
10745,e128a38cdf7117f98d43a33cefeb9fc2,15.0,0,Serviços recorrentes
10746,e12d6f9c9c78153e0fd38651e99379df,68.0,0,Supermercado/Farmácia
10747,e12d9b66d89445cd2bbba570b6d38d74,1.0,0,Serviços recorrentes
10748,e130fe5ba4c4e1cee4a3ca0299c64f3c,18.0,1,Varejo
10749,e1344b90db8e5fad660ca22851771704,32.0,0,Bens duráveis
10750,e13d4c5004fd6008d06bf2fd0367d8a3,39.0,0,Serviços
10751,e15ac8983241487be15a675c1742dcd8,20.0,0,Serviços
10752,e15e3567d0f5af857d50c2ac2ff2dd48,20.0,1,Serviços
10753,e162aeedda0c6fac5618e42fa09f71ac,5.0,0,Alimentação
10754,e16630e01b977ebed20c1aaaf12aa6ec,47.0,1,Alimentação
10755,e16af3165b128cdbf67f77b34f5b77f2,3.0,0,Varejo
10756,e16ed3e0f01fc856cafa25f6891ba74e,2.0,0,Bens duráveis
10757,e16fe92ed0b996feb6b233aacfcea257,19.0,0,Varejo
10758,e175bea5230437651b4456951857fa8c,11.0,0,Serviços
10759,e17723a0c8da24c68105bcc97d92e23e,1.0,0,Varejo
10760,e178596b93a806093655b914ae2f3b6c,30.0,1,Varejo
10761,e17bbc6427c7eac8c3753f5ae468d37a,24.0,0,Alimentação
10762,e17e42b8863f276a3e595c8c0e82afdb,3.0,0,Bens duráveis
10763,e17f8bd565669b63a589ecb904d278d4,10.0,1,Alimentação
10764,e1851af1e257a6ce8cbe05f95a8a41e2,35.0,1,Bens duráveis
10765,e18792d61a65d7a661622507ed71b01b,1.0,0,Alimentação
10766,e18a631cfbf88b8265aa4675ee4bd295,24.0,1,Varejo
10767,e18d2a827c6384930ee2842429dee06f,4.0,0,Alimentação
10768,e1947516a1aa6c46fbed2f017769e344,32.0,0,Serviços
10769,e196d8bb7bdfbf521a2ad5e479e1dc83,5.0,0,Bens duráveis
10770,e19a222c233d46ff4984489c13aa1b98,25.0,0,Supermercado/Farmácia
10771,e1a26cddf2321b9510e969de1bed69f9,25.0,1,Varejo
10772,e1a2cc5405ab2c103c6275260e287129,16.0,0,Bens duráveis
10773,e1a687cd285884a375f92d01650cbcc4,38.0,0,Alimentação
10774,e1ab76b7859dd56993894a3e20f64bfe,2.0,0,Varejo
10775,e1b2196a27ce4680965d2cafdbdf295c,28.0,1,Supermercado/Farmácia
10776,e1b2e050ab98dc509861f81de052ec43,4.0,0,Alimentação
10777,e1c393787cd4570b95780a5a26fb08a3,1.0,0,Viagens e entretenimento
10778,e1c61d641dc9249d4763940ae7fece9c,7.0,0,Serviços
10779,e1c6a0ab588c38ad8b0e4dda3a0b46ac,29.0,0,Viagens e entretenimento
10780,e1cadc397e6d1a0e71ade15579df4ebb,33.0,1,Serviços
10781,e1ccfbf233decfc3bb06a04b826357e6,13.0,1,Supermercado/Farmácia
10782,e1d1b740503dfc2e67ef3f232610fb10,29.0,1,Varejo
10783,e1d67add1dd8004b53f5c72e84b9b00f,27.0,1,Alimentação
10784,e1d6bb2dc12240c9b93adec80e6e8602,53.0,0,Serviços
10785,e1d8021b400e79f227b2c0cc8527aeca,1.0,0,Alimentação
10786,e1d8cd03ecb941092ce0234edeb61be6,42.0,1,Serviços
10787,e1e0775efbf2ce0ac6a402b7e909c697,24.0,1,Varejo
10788,e1e154991a790251626174643d007728,7.0,0,Serviços
10789,e1e28af317aa2dccf2114ded165c5288,19.0,1,Alimentação
10790,e1e413767290497ccc0f222aaf2c4d76,2.0,0,Supermercado/Farmácia
10791,e1e9fa31a5ec0aeeb0fba909dc3eb933,11.0,1,Alimentação
10792,e1ea52d01d2d280f67d2b3f565afc5d1,5.0,0,Alimentação
10793,e1f6b0f977929c4460091aca517e0ecf,3.0,0,Alimentação
10794,e1f7477a5c9db47f5deb96416cbd41f4,48.0,0,Serviços
10795,e1f9a018adc00a9c3d6509145b87203b,5.0,0,Alimentação
10796,e1fffac7b0ab4f27a66e36141c73bebd,28.0,0,Supermercado/Farmácia
10797,e2042d46a1404bf5fdc2ae6f6e1af1ca,2.0,0,Alimentação
10798,e206db4729562dbbf1a1c3d851e0383b,22.0,0,Bens duráveis
10799,e207e883fffc9a9123f2f792f7134c94,20.0,0,Bens duráveis
10800,e209d32dfc12e2a9ae69f6ac95f0d182,8.0,1,Bens duráveis
10801,e20d74253d5ee777a8d874c22c117c12,10.0,0,Alimentação
10802,e212d4de5c731211629872189f805abb,10.0,0,Serviços
10803,e21de53aa470a083477c7d2a48342a7a,14.0,0,Varejo
10804,e22d4c746226a44128301de1c877d6cb,27.0,1,Alimentação
10805,e231124add0d42f5a9fa80025212f3ef,7.0,0,Bens duráveis
10806,e2376abdf14f056fba5f1070c0ced171,31.0,1,Varejo
10807,e23c4a834758f9d3d4df466337ba1fb9,50.0,1,Varejo
10808,e23e17545b31f140100ec90395e1018d,44.0,1,Serviços
10809,e244f72617323262f9e20aea779950e0,18.0,0,Bens duráveis
10810,e250203423f886064afaae16e894a4ca,39.0,1,Bens duráveis
10811,e2603ea556ca5bfd694214846c0ec702,13.0,0,Serviços
10812,e2606d06d6a18d799fb6d05fb1de7fd9,3.0,0,Alimentação
10813,e26348df700dea5140087f35b21088ed,5.0,0,Alimentação
10814,e263b15e40bd52ab8a91ee9a084854df,25.0,1,Serviços
10815,e26cce34c8b5cf8d1f06ab7fb5a8d361,14.0,1,Varejo
10816,e283b7d5169d7634f46e83d7c55ed006,52.0,0,Bens duráveis
